bed,aimedat,average,,min 50 darts at double
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
o14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
m14,d14,92.19,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
d14,d14,97.27,,
o14,d14,97.27,,
o14,d14,97.27,,
o14,d14,97.27,,
o14,d14,97.27,,
o14,d14,97.27,,
o14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
