bed,aimedat,average,,min 100 darts at double
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
o10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
m10,d10,91.16,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
d10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
o10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
m10,d10,90.53,,
d15,d10,90.53,,
d6,d10,90.53,,
o6,d10,90.53,,
o6,d10,90.53,,
o15,d10,90.53,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
d10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
o10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
m10,d10,91.09,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
d10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
o10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
m10,d10,97.27,,
