bed,aimedat,average,,min 20 darts at double
o15,d15,96.11,,
o15,d15,96.11,,
o15,d15,96.11,,
o15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
m15,d15,96.11,,
o2,d15,96.11,,
o2,d15,96.11,,
o10,d15,96.11,,
o10,d15,96.11,,
d2,d15,96.11,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
d15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
o15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
m15,d15,94.76,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
d15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
o15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
m15,d15,100.26,,
o10,d15,100.26,,
d2,d15,100.26,,
d2,d15,100.26,,
d2,d15,100.26,,
o2,d15,100.26,,
o10,d15,100.26,,
d2,d15,100.26,,
o10,d15,100.26,,
o2,d15,100.26,,
o10,d15,100.26,,
o10,d15,100.26,,
o10,d15,100.26,,
d10,d15,100.26,,
d2,d15,100.26,,
o2,d15,100.26,,
d10,d15,100.26,,
o2,d15,100.26,,
d10,d15,100.26,,
d10,d15,100.26,,
o2,d15,100.26,,
o10,d15,100.26,,
o2,d15,100.26,,
o2,d15,100.26,,
d10,d15,100.26,,
d10,d15,100.26,,
o10,d15,100.26,,
o2,d15,100.26,,
o2,d15,100.26,,
o10,d15,100.26,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
d15,d15,97.27,,
o15,d15,97.27,,
o15,d15,97.27,,
o15,d15,97.27,,
o15,d15,97.27,,
o15,d15,97.27,,
o15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
m15,d15,97.27,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
d15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
o15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
m15,d15,94.2,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
d15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
m15,d15,95.69,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
d15,d15,95.32,,
o15,d15,95.32,,
o15,d15,95.32,,
o15,d15,95.32,,
o15,d15,95.32,,
o15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
m15,d15,95.32,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
d15,d15,91.64,,
o15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
m15,d15,91.64,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
d15,d15,95.72,,
o15,d15,95.72,,
o15,d15,95.72,,
o15,d15,95.72,,
o15,d15,95.72,,
o15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
m15,d15,95.72,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
d15,d15,93.02,,
o15,d15,93.02,,
o15,d15,93.02,,
o15,d15,93.02,,
o15,d15,93.02,,
o15,d15,93.02,,
m15,d15,93.02,,
