bed,aimedat,average,,min 50 darts at double
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
d5,d5,92.9,,
o5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
m5,d5,92.9,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
d5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
o5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
m5,d5,93.43,,
d5,d5,96.55,,
d5,d5,96.55,,
d5,d5,96.55,,
d5,d5,96.55,,
d5,d5,96.55,,
