bed,aimedat,average,,min 100 darts at double
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
o16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
m16,d16,90.67,,
o7,d16,90.67,,
d8,d16,90.67,,
o8,d16,90.67,,
o8,d16,90.67,,
o7,d16,90.67,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
d16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
o16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
m16,d16,91.89,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
d16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
o16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
m16,d16,94.15,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
d16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
o16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
m16,d16,92.83,,
d7,d16,92.83,,
o8,d16,92.83,,
d8,d16,92.83,,
d7,d16,92.83,,
d7,d16,92.83,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
d16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
o16,d16,89.8,,
