bed,aimedat,average,,min 100 darts at double
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
d18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
o18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
m18,d18,97.03,,
d1,d18,97.03,,
d4,d18,97.03,,
d1,d18,97.03,,
o1,d18,97.03,,
d1,d18,97.03,,
o4,d18,97.03,,
d1,d18,97.03,,
d1,d18,97.03,,
o1,d18,97.03,,
d4,d18,97.03,,
d4,d18,97.03,,
o4,d18,97.03,,
d1,d18,97.03,,
o4,d18,97.03,,
o4,d18,97.03,,
d1,d18,97.03,,
o4,d18,97.03,,
o4,d18,97.03,,
d4,d18,97.03,,
o4,d18,97.03,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
d18,d18,95.72,,
